Date	Frequency	Hashtags
2016-12-26	31	#WhiteLivesMatter
2016-12-27	32	#WhiteLivesMatter
2016-12-28	23	#WhiteLivesMatter
2016-12-29	21	#WhiteLivesMatter
2016-12-30	31	#WhiteLivesMatter
2016-12-31	33	#WhiteLivesMatter
2017-01-01	23	#WhiteLivesMatter
2017-01-02	23	#WhiteLivesMatter
2017-01-03	24	#WhiteLivesMatter
2017-01-04	150	#WhiteLivesMatter
2017-01-05	265	#WhiteLivesMatter
2017-01-06	90	#WhiteLivesMatter
2017-01-07	51	#WhiteLivesMatter
2017-01-08	37	#WhiteLivesMatter
2017-01-09	41	#WhiteLivesMatter
2017-01-10	34	#WhiteLivesMatter
2017-01-11	34	#WhiteLivesMatter
2017-01-12	35	#WhiteLivesMatter
2017-01-13	31	#WhiteLivesMatter
2017-01-14	27	#WhiteLivesMatter
2017-01-15	20	#WhiteLivesMatter
2017-01-16	34	#WhiteLivesMatter
2017-01-17	29	#WhiteLivesMatter
2017-01-18	27	#WhiteLivesMatter
2017-01-19	26	#WhiteLivesMatter
2017-01-20	29	#WhiteLivesMatter
2017-01-21	25	#WhiteLivesMatter
2017-01-22	40	#WhiteLivesMatter
2017-01-23	35	#WhiteLivesMatter
2017-01-24	35	#WhiteLivesMatter
2017-01-25	23	#WhiteLivesMatter
2017-01-26	22	#WhiteLivesMatter
2017-01-27	25	#WhiteLivesMatter
2017-01-28	42	#WhiteLivesMatter
2017-01-29	38	#WhiteLivesMatter
2017-01-30	37	#WhiteLivesMatter
2017-01-31	38	#WhiteLivesMatter
2017-02-01	20	#WhiteLivesMatter
2017-02-02	25	#WhiteLivesMatter
2017-02-03	50	#WhiteLivesMatter
2017-02-04	22	#WhiteLivesMatter
2017-02-05	40	#WhiteLivesMatter
2017-02-06	32	#WhiteLivesMatter
2017-02-07	27	#WhiteLivesMatter
2017-02-08	23	#WhiteLivesMatter
2017-02-09	36	#WhiteLivesMatter
2017-02-10	23	#WhiteLivesMatter
2017-02-11	29	#WhiteLivesMatter
2017-02-12	23	#WhiteLivesMatter
2017-02-13	27	#WhiteLivesMatter
2017-02-14	20	#WhiteLivesMatter
2017-02-15	24	#WhiteLivesMatter
2017-02-16	29	#WhiteLivesMatter
2017-02-17	37	#WhiteLivesMatter
2017-02-18	29	#WhiteLivesMatter
2017-02-19	29	#WhiteLivesMatter
2017-02-20	21	#WhiteLivesMatter
2017-02-21	16	#WhiteLivesMatter
2017-02-22	27	#WhiteLivesMatter
2017-02-23	34	#WhiteLivesMatter
2017-02-24	29	#WhiteLivesMatter
2017-02-25	23	#WhiteLivesMatter
2017-02-26	29	#WhiteLivesMatter
2017-02-27	38	#WhiteLivesMatter
2017-02-28	32	#WhiteLivesMatter
2017-03-01	14	#WhiteLivesMatter
2017-03-02	29	#WhiteLivesMatter
2017-03-03	23	#WhiteLivesMatter
2017-03-04	19	#WhiteLivesMatter
2017-03-05	21	#WhiteLivesMatter
2017-03-06	24	#WhiteLivesMatter
2017-03-07	16	#WhiteLivesMatter
2017-03-08	26	#WhiteLivesMatter
2017-03-09	20	#WhiteLivesMatter
2017-03-10	31	#WhiteLivesMatter
2017-03-11	21	#WhiteLivesMatter
2017-03-12	19	#WhiteLivesMatter
2017-03-13	32	#WhiteLivesMatter
2017-03-14	22	#WhiteLivesMatter
2017-03-15	24	#WhiteLivesMatter
2017-03-16	25	#WhiteLivesMatter
2017-03-17	25	#WhiteLivesMatter
2017-03-18	20	#WhiteLivesMatter
2017-03-19	28	#WhiteLivesMatter
2017-03-20	28	#WhiteLivesMatter
2017-03-21	31	#WhiteLivesMatter
2017-03-22	27	#WhiteLivesMatter
2017-03-23	30	#WhiteLivesMatter
2017-03-24	28	#WhiteLivesMatter
2017-03-25	37	#WhiteLivesMatter
2017-03-26	22	#WhiteLivesMatter
2017-03-27	23	#WhiteLivesMatter
2017-03-28	28	#WhiteLivesMatter
2017-03-29	26	#WhiteLivesMatter
2017-03-30	21	#WhiteLivesMatter
2017-03-31	37	#WhiteLivesMatter
2017-04-01	26	#WhiteLivesMatter
2017-04-02	23	#WhiteLivesMatter
2017-04-03	34	#WhiteLivesMatter
2017-04-04	48	#WhiteLivesMatter
2017-04-05	36	#WhiteLivesMatter
2017-04-06	34	#WhiteLivesMatter
2017-04-07	31	#WhiteLivesMatter
2017-04-08	16	#WhiteLivesMatter
2017-04-09	21	#WhiteLivesMatter
2017-04-10	24	#WhiteLivesMatter
2017-04-11	32	#WhiteLivesMatter
2017-04-12	31	#WhiteLivesMatter
2017-04-13	19	#WhiteLivesMatter
2017-04-14	19	#WhiteLivesMatter
2017-04-15	26	#WhiteLivesMatter
2017-04-16	22	#WhiteLivesMatter
2017-04-17	23	#WhiteLivesMatter
2017-04-18	49	#WhiteLivesMatter
2017-04-19	57	#WhiteLivesMatter
2017-04-20	35	#WhiteLivesMatter
2017-04-21	26	#WhiteLivesMatter
2017-04-22	25	#WhiteLivesMatter
2017-04-23	29	#WhiteLivesMatter
2017-04-24	22	#WhiteLivesMatter
2017-04-25	26	#WhiteLivesMatter
2017-04-26	26	#WhiteLivesMatter
2017-04-27	33	#WhiteLivesMatter
2017-04-28	25	#WhiteLivesMatter
2017-04-29	26	#WhiteLivesMatter
2017-04-30	30	#WhiteLivesMatter
2017-05-01	25	#WhiteLivesMatter
2017-05-02	24	#WhiteLivesMatter
2017-05-03	32	#WhiteLivesMatter
2017-05-04	22	#WhiteLivesMatter
2017-05-05	30	#WhiteLivesMatter
2017-05-06	25	#WhiteLivesMatter
2017-05-07	28	#WhiteLivesMatter
2017-05-08	49	#WhiteLivesMatter
2017-05-09	24	#WhiteLivesMatter
2017-05-10	25	#WhiteLivesMatter
2017-05-11	25	#WhiteLivesMatter
2017-05-12	31	#WhiteLivesMatter
2017-05-13	32	#WhiteLivesMatter
2017-05-14	28	#WhiteLivesMatter
2017-05-15	29	#WhiteLivesMatter
2017-05-16	29	#WhiteLivesMatter
2017-05-17	23	#WhiteLivesMatter
2017-05-18	24	#WhiteLivesMatter
2017-05-19	17	#WhiteLivesMatter
2017-05-20	27	#WhiteLivesMatter
2017-05-21	26	#WhiteLivesMatter
2017-05-22	23	#WhiteLivesMatter
2017-05-23	26	#WhiteLivesMatter
2017-05-24	25	#WhiteLivesMatter
2017-05-25	29	#WhiteLivesMatter
2017-05-26	29	#WhiteLivesMatter
2017-05-27	29	#WhiteLivesMatter
2017-05-28	28	#WhiteLivesMatter
2017-05-29	25	#WhiteLivesMatter
2017-05-30	35	#WhiteLivesMatter
2017-05-31	35	#WhiteLivesMatter
2017-06-01	29	#WhiteLivesMatter
2017-06-02	26	#WhiteLivesMatter
2017-06-03	27	#WhiteLivesMatter
2017-06-04	24	#WhiteLivesMatter
2017-06-05	23	#WhiteLivesMatter
2017-06-06	30	#WhiteLivesMatter
2017-06-07	38	#WhiteLivesMatter
2017-06-08	24	#WhiteLivesMatter
2017-06-09	24	#WhiteLivesMatter
2017-06-10	23	#WhiteLivesMatter
2017-06-11	53	#WhiteLivesMatter
2017-06-12	28	#WhiteLivesMatter
2017-06-13	22	#WhiteLivesMatter
2017-06-14	23	#WhiteLivesMatter
2017-06-15	18	#WhiteLivesMatter
2017-06-16	35	#WhiteLivesMatter
2017-06-17	33	#WhiteLivesMatter
2017-06-18	34	#WhiteLivesMatter
2017-06-19	29	#WhiteLivesMatter
2017-06-20	34	#WhiteLivesMatter
2017-06-21	29	#WhiteLivesMatter
2017-06-22	29	#WhiteLivesMatter
2017-06-23	23	#WhiteLivesMatter
2017-06-24	23	#WhiteLivesMatter
2017-06-25	30	#WhiteLivesMatter
2017-06-26	29	#WhiteLivesMatter
2017-06-27	29	#WhiteLivesMatter
2017-06-28	40	#WhiteLivesMatter
2017-06-29	68	#WhiteLivesMatter
2017-06-30	30	#WhiteLivesMatter
2017-07-01	29	#WhiteLivesMatter
2017-07-02	25	#WhiteLivesMatter
2017-07-03	31	#WhiteLivesMatter
2017-07-04	28	#WhiteLivesMatter
2017-07-05	23	#WhiteLivesMatter
2017-07-06	20	#WhiteLivesMatter
2017-07-07	23	#WhiteLivesMatter
2017-07-08	30	#WhiteLivesMatter
2017-07-09	27	#WhiteLivesMatter
2017-07-10	33	#WhiteLivesMatter
2017-07-11	29	#WhiteLivesMatter
2017-07-12	29	#WhiteLivesMatter
2017-07-13	29	#WhiteLivesMatter
2017-07-14	23	#WhiteLivesMatter
2017-07-15	22	#WhiteLivesMatter
2017-07-16	31	#WhiteLivesMatter
2017-07-17	80	#WhiteLivesMatter
2017-07-18	113	#WhiteLivesMatter
2017-07-19	76	#WhiteLivesMatter
2017-07-20	46	#WhiteLivesMatter
2017-07-21	34	#WhiteLivesMatter
2017-07-22	34	#WhiteLivesMatter
2017-07-23	34	#WhiteLivesMatter
2017-07-24	32	#WhiteLivesMatter
2017-07-25	26	#WhiteLivesMatter
2017-07-26	29	#WhiteLivesMatter
2017-07-27	26	#WhiteLivesMatter
2017-07-28	18	#WhiteLivesMatter
2017-07-29	34	#WhiteLivesMatter
2017-07-30	19	#WhiteLivesMatter
2017-07-31	24	#WhiteLivesMatter
2017-08-01	25	#WhiteLivesMatter
2017-08-02	15	#WhiteLivesMatter
2017-08-03	31	#WhiteLivesMatter
2017-08-04	31	#WhiteLivesMatter
2017-08-05	25	#WhiteLivesMatter
2017-08-06	31	#WhiteLivesMatter
2017-08-07	25	#WhiteLivesMatter
2017-08-08	18	#WhiteLivesMatter
2017-08-09	21	#WhiteLivesMatter
2017-08-10	33	#WhiteLivesMatter
2017-08-11	40	#WhiteLivesMatter
2017-08-12	560	#WhiteLivesMatter
2017-08-13	236	#WhiteLivesMatter
2017-08-14	209	#WhiteLivesMatter
2017-08-15	135	#WhiteLivesMatter
2017-08-16	113	#WhiteLivesMatter
2017-08-17	83	#WhiteLivesMatter
2017-08-18	72	#WhiteLivesMatter
2017-08-19	77	#WhiteLivesMatter
2017-08-20	58	#WhiteLivesMatter
2017-08-21	48	#WhiteLivesMatter
2017-08-22	49	#WhiteLivesMatter
2017-08-23	54	#WhiteLivesMatter
2017-08-24	59	#WhiteLivesMatter
2017-08-25	40	#WhiteLivesMatter
2017-08-26	34	#WhiteLivesMatter
2017-08-27	35	#WhiteLivesMatter
2017-08-28	41	#WhiteLivesMatter
2017-08-29	36	#WhiteLivesMatter
2017-08-30	33	#WhiteLivesMatter
2017-08-31	28	#WhiteLivesMatter
2017-09-01	35	#WhiteLivesMatter
2017-09-02	32	#WhiteLivesMatter
2017-09-03	28	#WhiteLivesMatter
2017-09-04	37	#WhiteLivesMatter
2017-09-05	28	#WhiteLivesMatter
2017-09-06	27	#WhiteLivesMatter
2017-09-07	28	#WhiteLivesMatter
2017-09-08	28	#WhiteLivesMatter
2017-09-09	31	#WhiteLivesMatter
2017-09-10	32	#WhiteLivesMatter
2017-09-11	29	#WhiteLivesMatter
2017-09-12	10	#WhiteLivesMatter
2017-09-13	13	#WhiteLivesMatter
2017-09-14	10	#WhiteLivesMatter
2017-09-15	14	#WhiteLivesMatter
2017-09-16	21	#WhiteLivesMatter
2017-09-17	8	#WhiteLivesMatter
2017-09-18	13	#WhiteLivesMatter
2017-09-19	11	#WhiteLivesMatter
2017-09-20	7	#WhiteLivesMatter
2017-09-21	7	#WhiteLivesMatter
2017-09-22	10	#WhiteLivesMatter
2017-09-23	39	#WhiteLivesMatter
2017-09-24	18	#WhiteLivesMatter
2017-09-25	32	#WhiteLivesMatter
2017-09-26	20	#WhiteLivesMatter
2017-09-27	17	#WhiteLivesMatter
2017-09-28	15	#WhiteLivesMatter
2017-09-29	16	#WhiteLivesMatter
2017-09-30	13	#WhiteLivesMatter
2017-10-01	16	#WhiteLivesMatter
2017-10-02	23	#WhiteLivesMatter
2017-10-03	7	#WhiteLivesMatter
2017-10-04	11	#WhiteLivesMatter
2017-10-05	13	#WhiteLivesMatter
2017-10-06	11	#WhiteLivesMatter
2017-10-07	21	#WhiteLivesMatter
2017-10-08	13	#WhiteLivesMatter
2017-10-09	14	#WhiteLivesMatter
2017-10-10	13	#WhiteLivesMatter
2017-10-11	25	#WhiteLivesMatter
2017-10-12	15	#WhiteLivesMatter
2017-10-13	6	#WhiteLivesMatter
2017-10-14	5	#WhiteLivesMatter
2017-10-15	13	#WhiteLivesMatter
2017-10-16	17	#WhiteLivesMatter
2017-10-17	7	#WhiteLivesMatter
2017-10-18	6	#WhiteLivesMatter
2017-10-19	11	#WhiteLivesMatter
2017-10-20	6	#WhiteLivesMatter
2017-10-21	3	#WhiteLivesMatter
2017-10-22	10	#WhiteLivesMatter
2017-10-23	17	#WhiteLivesMatter
2017-10-24	27	#WhiteLivesMatter
2017-10-25	48	#WhiteLivesMatter
2017-10-26	52	#WhiteLivesMatter
2017-10-27	79	#WhiteLivesMatter
2017-10-28	10605	#WhiteLivesMatter
2017-10-29	776	#WhiteLivesMatter
2017-10-30	272	#WhiteLivesMatter
2017-10-31	134	#WhiteLivesMatter
2017-11-01	108	#WhiteLivesMatter
2017-11-02	54	#WhiteLivesMatter
2017-11-03	56	#WhiteLivesMatter
2017-11-04	31	#WhiteLivesMatter
2017-11-05	54	#WhiteLivesMatter
2017-11-06	48	#WhiteLivesMatter
2017-11-07	27	#WhiteLivesMatter
2017-11-08	33	#WhiteLivesMatter
2017-11-09	26	#WhiteLivesMatter
2017-11-10	22	#WhiteLivesMatter
2017-11-11	31	#WhiteLivesMatter
2017-11-12	29	#WhiteLivesMatter
2017-11-13	26	#WhiteLivesMatter
2017-11-14	31	#WhiteLivesMatter
2017-11-15	19	#WhiteLivesMatter
2017-11-16	20	#WhiteLivesMatter
2017-11-17	28	#WhiteLivesMatter
2017-11-18	23	#WhiteLivesMatter
2017-11-19	26	#WhiteLivesMatter
2017-11-20	23	#WhiteLivesMatter
2017-11-21	29	#WhiteLivesMatter
2017-11-22	32	#WhiteLivesMatter
2017-11-23	25	#WhiteLivesMatter
2017-11-24	12	#WhiteLivesMatter
2017-11-25	25	#WhiteLivesMatter
2017-11-26	39	#WhiteLivesMatter
2017-11-27	33	#WhiteLivesMatter
2017-11-28	28	#WhiteLivesMatter
2017-11-29	31	#WhiteLivesMatter
2017-11-30	40	#WhiteLivesMatter
2017-12-01	42	#WhiteLivesMatter
2017-12-02	19	#WhiteLivesMatter
2017-12-03	9	#WhiteLivesMatter
2017-12-04	22	#WhiteLivesMatter
2017-12-05	21	#WhiteLivesMatter
2017-12-06	18	#WhiteLivesMatter
2017-12-07	12	#WhiteLivesMatter
2017-12-08	44	#WhiteLivesMatter
2017-12-09	47	#WhiteLivesMatter
2017-12-10	25	#WhiteLivesMatter
2017-12-11	21	#WhiteLivesMatter
2017-12-12	20	#WhiteLivesMatter
2017-12-13	18	#WhiteLivesMatter
2017-12-14	23	#WhiteLivesMatter
2017-12-15	8	#WhiteLivesMatter
2017-12-16	5	#WhiteLivesMatter
2017-12-17	15	#WhiteLivesMatter
2017-12-18	14	#WhiteLivesMatter
2017-12-19	14	#WhiteLivesMatter
2017-12-20	14	#WhiteLivesMatter
2017-12-21	9	#WhiteLivesMatter
2017-12-22	8	#WhiteLivesMatter
2017-12-23	8	#WhiteLivesMatter
2017-12-24	8	#WhiteLivesMatter
2017-12-25	6	#WhiteLivesMatter
2017-12-26	2	#WhiteLivesMatter
2017-12-27	14	#WhiteLivesMatter
2017-12-28	11	#WhiteLivesMatter
2017-12-29	21	#WhiteLivesMatter
2017-12-30	16	#WhiteLivesMatter
2017-12-31	6	#WhiteLivesMatter
2018-01-01	16	#WhiteLivesMatter
2018-01-02	9	#WhiteLivesMatter
2018-01-03	5	#WhiteLivesMatter
2018-01-04	10	#WhiteLivesMatter
2018-01-05	5	#WhiteLivesMatter
2018-01-06	7	#WhiteLivesMatter
2018-01-07	8	#WhiteLivesMatter
2018-01-08	11	#WhiteLivesMatter
2018-01-09	13	#WhiteLivesMatter
2018-01-10	15	#WhiteLivesMatter
2018-01-11	8	#WhiteLivesMatter
2018-01-12	10	#WhiteLivesMatter
2018-01-13	8	#WhiteLivesMatter
2018-01-14	8	#WhiteLivesMatter
2018-01-15	13	#WhiteLivesMatter
2018-01-16	11	#WhiteLivesMatter
2018-01-17	17	#WhiteLivesMatter
2018-01-18	3	#WhiteLivesMatter
2018-01-19	9	#WhiteLivesMatter
2018-01-20	6	#WhiteLivesMatter
2018-01-21	10	#WhiteLivesMatter
2018-01-22	8	#WhiteLivesMatter
2018-01-23	5	#WhiteLivesMatter
2018-01-24	8	#WhiteLivesMatter
2018-01-25	7	#WhiteLivesMatter
2018-01-26	7	#WhiteLivesMatter
2018-01-27	2	#WhiteLivesMatter
2018-01-28	4	#WhiteLivesMatter
2018-01-29	6	#WhiteLivesMatter
2018-01-30	19	#WhiteLivesMatter
2018-01-31	9	#WhiteLivesMatter
2018-02-01	9	#WhiteLivesMatter
2018-02-02	10	#WhiteLivesMatter
2018-02-03	2	#WhiteLivesMatter
2018-02-04	13	#WhiteLivesMatter
2018-02-05	9	#WhiteLivesMatter
2018-02-06	12	#WhiteLivesMatter
2018-02-07	9	#WhiteLivesMatter
2018-02-08	12	#WhiteLivesMatter
2018-02-09	5	#WhiteLivesMatter
2018-02-10	11	#WhiteLivesMatter
2018-02-11	16	#WhiteLivesMatter
2018-02-12	14	#WhiteLivesMatter
2018-02-13	15	#WhiteLivesMatter
2018-02-14	25	#WhiteLivesMatter
2018-02-15	12	#WhiteLivesMatter
2018-02-16	15	#WhiteLivesMatter
2018-02-17	15	#WhiteLivesMatter
2018-02-18	5	#WhiteLivesMatter
2018-02-19	15	#WhiteLivesMatter
2018-02-20	6	#WhiteLivesMatter
2018-02-21	8	#WhiteLivesMatter
2018-02-22	10	#WhiteLivesMatter
2018-02-23	9	#WhiteLivesMatter
2018-02-24	7	#WhiteLivesMatter
2018-02-25	9	#WhiteLivesMatter
2018-02-26	9	#WhiteLivesMatter
2018-02-27	8	#WhiteLivesMatter
2018-02-28	19	#WhiteLivesMatter
2018-03-01	17	#WhiteLivesMatter
2018-03-02	16	#WhiteLivesMatter
2018-03-03	12	#WhiteLivesMatter
2018-03-04	7	#WhiteLivesMatter
2018-03-05	11	#WhiteLivesMatter
2018-03-06	7	#WhiteLivesMatter
2018-03-07	12	#WhiteLivesMatter
2018-03-08	10	#WhiteLivesMatter
2018-03-09	17	#WhiteLivesMatter
2018-03-10	7	#WhiteLivesMatter
2018-03-11	8	#WhiteLivesMatter
2018-03-12	9	#WhiteLivesMatter
2018-03-13	13	#WhiteLivesMatter
2018-03-14	18	#WhiteLivesMatter
2018-03-15	16	#WhiteLivesMatter
2018-03-16	19	#WhiteLivesMatter
2018-03-17	12	#WhiteLivesMatter
2018-03-18	6	#WhiteLivesMatter
2018-03-19	19	#WhiteLivesMatter
2018-03-20	19	#WhiteLivesMatter
2018-03-21	22	#WhiteLivesMatter
2018-03-22	23	#WhiteLivesMatter
2018-03-23	18	#WhiteLivesMatter
2018-03-24	15	#WhiteLivesMatter
2018-03-25	13	#WhiteLivesMatter
2018-03-26	17	#WhiteLivesMatter
2018-03-27	10	#WhiteLivesMatter
2018-03-28	33	#WhiteLivesMatter
2018-03-29	11	#WhiteLivesMatter
2018-03-30	9	#WhiteLivesMatter
2018-03-31	15	#WhiteLivesMatter
2018-04-01	8	#WhiteLivesMatter
2018-04-02	7	#WhiteLivesMatter
2018-04-03	3	#WhiteLivesMatter
2018-04-04	5	#WhiteLivesMatter
2018-04-05	4	#WhiteLivesMatter
2018-04-06	9	#WhiteLivesMatter
2018-04-07	7	#WhiteLivesMatter
2018-04-08	11	#WhiteLivesMatter
2018-04-09	6	#WhiteLivesMatter
2018-04-10	6	#WhiteLivesMatter
2018-04-11	10	#WhiteLivesMatter
2018-04-12	11	#WhiteLivesMatter
2018-04-13	13	#WhiteLivesMatter
2018-04-14	9	#WhiteLivesMatter
2018-04-15	15	#WhiteLivesMatter
2018-04-16	7	#WhiteLivesMatter
2018-04-17	15	#WhiteLivesMatter
2018-04-18	10	#WhiteLivesMatter
2018-04-19	9	#WhiteLivesMatter
2018-04-20	10	#WhiteLivesMatter
2018-04-21	7	#WhiteLivesMatter
2018-04-22	8	#WhiteLivesMatter
2018-04-23	17	#WhiteLivesMatter
2018-04-24	8	#WhiteLivesMatter
2018-04-25	8	#WhiteLivesMatter
2018-04-26	5	#WhiteLivesMatter
2018-04-27	10	#WhiteLivesMatter
2018-04-28	15	#WhiteLivesMatter
2018-04-29	6	#WhiteLivesMatter
2018-04-30	8	#WhiteLivesMatter
2018-05-01	15	#WhiteLivesMatter
2018-05-02	13	#WhiteLivesMatter
2018-05-03	4	#WhiteLivesMatter
2018-05-04	6	#WhiteLivesMatter
2018-05-05	2	#WhiteLivesMatter
2018-05-06	4	#WhiteLivesMatter
2018-05-07	2	#WhiteLivesMatter
2018-05-08	2	#WhiteLivesMatter
2018-05-09	9	#WhiteLivesMatter
2018-05-10	7	#WhiteLivesMatter
2018-05-11	17	#WhiteLivesMatter
2018-05-12	9	#WhiteLivesMatter
2018-05-13	10	#WhiteLivesMatter
2018-05-14	4	#WhiteLivesMatter
2018-05-15	3	#WhiteLivesMatter
2018-05-16	5	#WhiteLivesMatter
2018-05-17	10	#WhiteLivesMatter
2018-05-18	4	#WhiteLivesMatter
2018-05-19	8	#WhiteLivesMatter
2018-05-20	7	#WhiteLivesMatter
2018-05-21	6	#WhiteLivesMatter
2018-05-22	4	#WhiteLivesMatter
2018-05-23	10	#WhiteLivesMatter
2018-05-24	17	#WhiteLivesMatter
2018-05-25	14	#WhiteLivesMatter
2018-05-26	5	#WhiteLivesMatter
2018-05-27	15	#WhiteLivesMatter
2018-05-28	15	#WhiteLivesMatter
2018-05-29	15	#WhiteLivesMatter
2018-05-30	14	#WhiteLivesMatter
2018-05-31	16	#WhiteLivesMatter
2018-06-01	9	#WhiteLivesMatter
2018-06-02	5	#WhiteLivesMatter
2018-06-03	4	#WhiteLivesMatter
2018-06-04	8	#WhiteLivesMatter
2018-06-05	9	#WhiteLivesMatter
2018-06-06	8	#WhiteLivesMatter
2018-06-07	6	#WhiteLivesMatter
2018-06-08	3	#WhiteLivesMatter
2018-06-09	4	#WhiteLivesMatter
2018-06-10	7	#WhiteLivesMatter
2018-06-12	5	#WhiteLivesMatter
2018-06-13	9	#WhiteLivesMatter
2018-06-14	4	#WhiteLivesMatter
2018-06-15	10	#WhiteLivesMatter
2018-06-16	8	#WhiteLivesMatter
2018-06-17	8	#WhiteLivesMatter
2018-06-18	12	#WhiteLivesMatter
2018-06-19	8	#WhiteLivesMatter
2018-06-20	8	#WhiteLivesMatter
2018-06-21	15	#WhiteLivesMatter
2018-06-22	13	#WhiteLivesMatter
2018-06-23	3	#WhiteLivesMatter
2018-06-24	5	#WhiteLivesMatter
2018-06-25	14	#WhiteLivesMatter
2018-06-26	13	#WhiteLivesMatter
2018-06-27	3	#WhiteLivesMatter
2018-06-28	9	#WhiteLivesMatter
2018-06-29	8	#WhiteLivesMatter
2018-06-30	8	#WhiteLivesMatter
2018-07-01	4	#WhiteLivesMatter
2018-07-02	5	#WhiteLivesMatter
2018-07-03	3	#WhiteLivesMatter
2018-07-04	3	#WhiteLivesMatter
2018-07-05	5	#WhiteLivesMatter
2018-07-06	6	#WhiteLivesMatter
2018-07-07	4	#WhiteLivesMatter
2018-07-08	5	#WhiteLivesMatter
2018-07-09	6	#WhiteLivesMatter
2018-07-10	9	#WhiteLivesMatter
2018-07-11	7	#WhiteLivesMatter
2018-07-12	14	#WhiteLivesMatter
2018-07-13	13	#WhiteLivesMatter
2018-07-14	3	#WhiteLivesMatter
2018-07-15	8	#WhiteLivesMatter
2018-07-16	3	#WhiteLivesMatter
2018-07-17	10	#WhiteLivesMatter
2018-07-18	1	#WhiteLivesMatter
2018-07-19	3	#WhiteLivesMatter
2018-07-20	4	#WhiteLivesMatter
2018-07-21	3	#WhiteLivesMatter
2018-07-22	9	#WhiteLivesMatter
2018-07-23	7	#WhiteLivesMatter
2018-07-24	9	#WhiteLivesMatter
2018-07-25	16	#WhiteLivesMatter
2018-07-26	17	#WhiteLivesMatter
2018-07-27	5	#WhiteLivesMatter
2018-07-28	14	#WhiteLivesMatter
2018-07-29	11	#WhiteLivesMatter
2018-07-30	13	#WhiteLivesMatter
2018-07-31	11	#WhiteLivesMatter
2018-08-01	9	#WhiteLivesMatter
2018-08-02	10	#WhiteLivesMatter
2018-08-03	17	#WhiteLivesMatter
2018-08-04	12	#WhiteLivesMatter
2018-08-05	11	#WhiteLivesMatter
2018-08-06	8	#WhiteLivesMatter
2018-08-07	11	#WhiteLivesMatter
2018-08-08	9	#WhiteLivesMatter
2018-08-09	7	#WhiteLivesMatter
2018-08-10	8	#WhiteLivesMatter
2018-08-11	6	#WhiteLivesMatter
2018-08-12	9	#WhiteLivesMatter
2018-08-13	7	#WhiteLivesMatter
2018-08-14	9	#WhiteLivesMatter
2018-08-15	8	#WhiteLivesMatter
2018-08-16	2	#WhiteLivesMatter
2018-08-17	3	#WhiteLivesMatter
2018-08-18	5	#WhiteLivesMatter
2018-08-19	4	#WhiteLivesMatter
2018-08-20	3	#WhiteLivesMatter
2018-08-21	17	#WhiteLivesMatter
2018-08-22	18	#WhiteLivesMatter
2018-08-23	33	#WhiteLivesMatter
2018-08-24	8	#WhiteLivesMatter
2018-08-25	9	#WhiteLivesMatter
2018-08-26	14	#WhiteLivesMatter
2018-08-27	8	#WhiteLivesMatter
2018-08-28	8	#WhiteLivesMatter
2018-08-29	7	#WhiteLivesMatter
2018-08-30	6	#WhiteLivesMatter
2018-08-31	6	#WhiteLivesMatter
2018-09-01	2	#WhiteLivesMatter
2018-09-02	3	#WhiteLivesMatter
2018-09-03	4	#WhiteLivesMatter
2018-09-04	10	#WhiteLivesMatter
2018-09-05	7	#WhiteLivesMatter
2018-09-06	7	#WhiteLivesMatter
2018-09-07	3	#WhiteLivesMatter
2018-09-08	7	#WhiteLivesMatter
2018-09-09	5	#WhiteLivesMatter
2018-09-10	9	#WhiteLivesMatter
2018-09-11	8	#WhiteLivesMatter
2018-09-12	6	#WhiteLivesMatter
2018-09-13	5	#WhiteLivesMatter
2018-09-14	9	#WhiteLivesMatter
2018-09-15	3	#WhiteLivesMatter
2018-09-16	3	#WhiteLivesMatter
2018-09-17	4	#WhiteLivesMatter
2018-09-18	5	#WhiteLivesMatter
2018-09-19	7	#WhiteLivesMatter
2018-09-20	11	#WhiteLivesMatter
2018-09-21	7	#WhiteLivesMatter
2018-09-22	4	#WhiteLivesMatter
2018-09-23	2	#WhiteLivesMatter
2018-09-24	4	#WhiteLivesMatter
2018-09-25	6	#WhiteLivesMatter
2018-09-26	10	#WhiteLivesMatter
2018-09-27	10	#WhiteLivesMatter
2018-09-28	10	#WhiteLivesMatter
2018-09-29	6	#WhiteLivesMatter
2018-09-30	4	#WhiteLivesMatter
2018-10-01	5	#WhiteLivesMatter
2018-10-02	12	#WhiteLivesMatter
2018-10-03	6	#WhiteLivesMatter
2018-10-04	8	#WhiteLivesMatter
2018-10-05	9	#WhiteLivesMatter
2018-10-06	5	#WhiteLivesMatter
2018-10-07	3	#WhiteLivesMatter
2018-10-08	6	#WhiteLivesMatter
2018-10-09	11	#WhiteLivesMatter
2018-10-10	5	#WhiteLivesMatter
2018-10-11	8	#WhiteLivesMatter
2018-10-12	3	#WhiteLivesMatter
2018-10-13	5	#WhiteLivesMatter
2018-10-14	4	#WhiteLivesMatter
2018-10-15	11	#WhiteLivesMatter
2018-10-16	7	#WhiteLivesMatter
2018-10-17	6	#WhiteLivesMatter
2018-10-18	5	#WhiteLivesMatter
2018-10-19	6	#WhiteLivesMatter
2018-10-20	12	#WhiteLivesMatter
2018-10-21	6	#WhiteLivesMatter
2018-10-22	1	#WhiteLivesMatter
